marker_id,marker_source,microtheme,phrase_family,unit_type,unit_raw,unit_norm,marker_label,precision_level,source_type,enabled,risk_comment,comment
PHR_522,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,засела в голове,засела в голова,засела в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_523,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,не выходила из головы,не выходила из голова,не выходила из головы [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_524,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,не выходило из головы,не выходило из голова,не выходило из головы [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_525,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,крутилась в голове,крутилась в голова,крутилась в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_526,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,вертелась в голове,вертелась в голова,вертелась в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_527,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,стояла в голове,стояла в голова,стояла в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_528,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,звенела в голове,звенела в голова,звенела в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_529,PHRASE,навязчивая мысль,HEAD_MIND,PHRASE,бродила в голове,бродила в голова,бродила в голове [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_530,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,мысль преследовала,мысль преследовала,мысль преследовала [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_531,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,преследовала мысль,преследовала мысль,преследовала мысль [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_532,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,мысль гнала,мысль гнала,мысль гнала [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_533,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,гнала мысль,гнала мысль,гнала мысль [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_534,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,мысль возвращалась,мысль возвращалась,мысль возвращалась [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_535,PHRASE,навязчивая мысль,НАВЯЗЧИВАЯ_МЫСЛЬ,PHRASE,возвращалась мысль,возвращалась мысль,возвращалась мысль [навязчивая мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_536,PHRASE,голова / ум как орган мышления,FLASH_THOUGHT,PHRASE,в голове мелькнуло,в голова мелькнуло,в голове мелькнуло [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_537,PHRASE,голова / ум как орган мышления,FLASH_THOUGHT,PHRASE,в голове промелькнуло,в голова промелькнуло,в голове промелькнуло [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_538,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове возникло,в голова возникло,в голове возникло [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_539,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове вертелось,в голова вертелось,в голове вертелось [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_540,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове стояло,в голова стояло,в голове стояло [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_541,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове прояснилось,в голова прояснилось,в голове прояснилось [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_542,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове помутилось,в голова помутилось,в голове помутилось [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_543,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,голова работала,голова работала,голова работала [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_544,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,голова не работала,голова не работала,голова не работала [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_545,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,голова отказывалась понимать,голова отказывалась понимать,голова отказывалась понимать [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_546,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,голова шла кругом,голова шла кругом,голова шла кругом [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_547,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,голова кругом шла,голова кругом шла,голова кругом шла [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_548,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,ломал голову,ломал голова,ломал голову [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_549,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,сломал голову,сломал голова,сломал голову [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_550,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,морщил голову,морщил голова,морщил голову [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_551,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,раскинул мозгами,раскинул мозг,раскинул мозгами [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_552,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,шевелил мозгами,шевелил мозг,шевелил мозгами [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_553,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,пошевелил мозгами,пошевелил мозг,пошевелил мозгами [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_554,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,ум за разум заходил,ум за разум заходил,ум за разум заходил [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_555,PHRASE,голова / ум как орган мышления,UNDERSTAND,PHRASE,умом понимал,ум понимал,умом понимал [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_556,PHRASE,голова / ум как орган мышления,UNDERSTAND,PHRASE,сердцем понимал,сердцем понимал,сердцем понимал [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_557,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,умом прикинул,ум прикинул,умом прикинул [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_558,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,держал в голове,держал в голова,держал в голове [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_559,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,держал в уме,держал в ум,держал в уме [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_560,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,держал на уме,держал на ум,держал на уме [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_561,PHRASE,голова / ум как орган мышления,INNER_SPEECH,PHRASE,держал про себя,держал про себя,держал про себя [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_562,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в уме держал,в ум держал,в уме держал [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_563,PHRASE,голова / ум как орган мышления,HEAD_MIND,PHRASE,в голове держал,в голова держал,в голове держал [голова / ум как орган мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_564,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,рассудил так,рассудил так,рассудил так [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_565,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,рассудил иначе,рассудил иначе,рассудил иначе [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_566,PHRASE,рассуждение / вывод,INNER_SPEECH,PHRASE,рассуждал про себя,рассуждал про себя,рассуждал про себя [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_567,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,стал рассуждать,стать рассуждать,стал рассуждать [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_568,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,начал рассуждать,начал рассуждать,начал рассуждать [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_569,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,рассуждал здраво,рассуждал здраво,рассуждал здраво [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_570,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,рассуждал просто,рассуждал просто,рассуждал просто [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_571,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,пришел к выводу,прийти к выводу,пришел к выводу [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_572,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,сделал вывод,сделал вывод,сделал вывод [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_573,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,вывел из этого,вывел из этого,вывел из этого [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_574,PHRASE,рассуждение / вывод,UNDERSTAND,PHRASE,понял из этого,понять из этого,понял из этого [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_575,PHRASE,рассуждение / вывод,INNER_SPEECH,PHRASE,заключил про себя,заключил про себя,заключил про себя [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_576,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,заключил наконец,заключил наконец,заключил наконец [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_577,PHRASE,рассуждение / вывод,PROMPT_TO_THINK,PHRASE,сообразил по своему,сообразил по своему,сообразил по своему [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_578,PHRASE,рассуждение / вывод,PROMPT_TO_THINK,PHRASE,сообразил по-своему,сообразил по-своему,сообразил по-своему [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_579,PHRASE,рассуждение / вывод,HEAD_MIND,PHRASE,рассчитал в уме,рассчитал в ум,рассчитал в уме [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_580,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,сопоставил одно с другим,сопоставил одно с другим,сопоставил одно с другим [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_581,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,связал одно с другим,связал одно с другим,связал одно с другим [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_582,PHRASE,рассуждение / вывод,HEAD_MIND,PHRASE,выстроил в уме,выстроил в ум,выстроил в уме [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_583,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,пришел к мысли,прийти к мысль,пришел к мысли [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_584,PHRASE,рассуждение / вывод,РАССУЖДЕНИЕ_ВЫВОД,PHRASE,склонился к мысли,склонился к мысль,склонился к мысли [рассуждение / вывод],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_603,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,надо подумать,надо подумать,надо подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_604,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,нужно подумать,нужно подумать,нужно подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_605,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,следовало подумать,следовало подумать,следовало подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_606,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,стоило подумать,стоило подумать,стоило подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_607,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,надо было подумать,надо было подумать,надо было подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_608,PHRASE,модальная формула мышления,THINK_GENERAL,PHRASE,нужно было подумать,нужно было подумать,нужно было подумать [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_609,PHRASE,модальная формула мышления,DECIDE,PHRASE,следовало решить,следовало решить,следовало решить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_610,PHRASE,модальная формула мышления,DECIDE,PHRASE,надо было решить,надо было решить,надо было решить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_611,PHRASE,модальная формула мышления,DECIDE,PHRASE,нужно было решить,нужно было решить,нужно было решить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_612,PHRASE,модальная формула мышления,UNDERSTAND,PHRASE,надо понять,надо понять,надо понять [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_613,PHRASE,модальная формула мышления,UNDERSTAND,PHRASE,нужно понять,нужно понять,нужно понять [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_614,PHRASE,модальная формула мышления,UNDERSTAND,PHRASE,следовало понять,следовало понять,следовало понять [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_615,PHRASE,модальная формула мышления,REMEMBER,PHRASE,надо вспомнить,надо вспомнить,надо вспомнить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_616,PHRASE,модальная формула мышления,REMEMBER,PHRASE,нужно вспомнить,нужно вспомнить,нужно вспомнить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_617,PHRASE,модальная формула мышления,REMEMBER,PHRASE,следовало вспомнить,следовало вспомнить,следовало вспомнить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_618,PHRASE,модальная формула мышления,MODAL_NEED_TO_THINK,PHRASE,надо сообразить,надо сообразить,надо сообразить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_619,PHRASE,модальная формула мышления,MODAL_NEED_TO_THINK,PHRASE,нужно сообразить,нужно сообразить,нужно сообразить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_620,PHRASE,модальная формула мышления,MODAL_NEED_TO_THINK,PHRASE,следовало сообразить,следовало сообразить,следовало сообразить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_621,PHRASE,модальная формула мышления,PRACTICAL_INTELLECTION,PHRASE,надо догадаться,надо догадаться,надо догадаться [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_622,PHRASE,модальная формула мышления,PRACTICAL_INTELLECTION,PHRASE,нужно догадаться,нужно догадаться,нужно догадаться [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_623,PHRASE,модальная формула мышления,MODAL_NEED_TO_THINK,PHRASE,надо рассудить,надо рассудить,надо рассудить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_624,PHRASE,модальная формула мышления,MODAL_NEED_TO_THINK,PHRASE,нужно рассудить,нужно рассудить,нужно рассудить [модальная формула мышления],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_650,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,сердце подсказало,сердце подсказало,сердце подсказало [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_651,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,сердце говорило,сердце говорило,сердце говорило [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_652,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,душа подсказывала,душа подсказывала,душа подсказывала [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_653,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,душой понимал,душой понимал,душой понимал [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_654,PHRASE,интуитивное понимание,ИНТУИТИВНОЕ_ПОНИМАНИЕ,PHRASE,душой чувствовал,душой чувствовал,душой чувствовал [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_655,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,сердцем чуял,сердцем чуял,сердцем чуял [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_656,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,нутром чуял,нутром чуял,нутром чуял [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_657,PHRASE,интуитивное понимание,ИНТУИТИВНОЕ_ПОНИМАНИЕ,PHRASE,чуял беду,чуял беду,чуял беду [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_658,PHRASE,интуитивное понимание,ИНТУИТИВНОЕ_ПОНИМАНИЕ,PHRASE,чуял неправду,чуял неправду,чуял неправду [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_659,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,чувствовал что понял,чувствовал что понять,чувствовал что понял [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_660,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,понял по глазам,понять по глазам,понял по глазам [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_661,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,понял по голосу,понять по голосу,понял по голосу [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_662,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,понял по лицу,понять по лицу,понял по лицу [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_663,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,сердцем понял,сердцем понять,сердцем понял [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_664,PHRASE,интуитивное понимание,INTUITIVE_KNOWING,PHRASE,сердцем угадал,сердцем угадал,сердцем угадал [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_665,PHRASE,интуитивное понимание,UNDERSTAND,PHRASE,нутром понял,нутром понять,нутром понял [интуитивное понимание],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
PHR_666,PHRASE,эмоционально окрашенная мысль,ЭМОЦИОНАЛЬНО_ОКРАШЕННАЯ_МЫСЛЬ,PHRASE,тревожная мысль,тревожная мысль,тревожная мысль [эмоционально окрашенная мысль],EXTENDED,manual_expanded,1,пограничная формула: проверять вручную,расширенный фразовый маркер для поиска когнитивных контекстов
