sent_id,sent_text,word_count,encoding
31116,"Тогда заговорили все казачьи пулеметы, на опушинах леса жарко, без умолку зачастили винтовочные выстрелы…",14,utf-8
31117,"Откуда-то сзади Григория, стоявшего с сотнями на выезде из леса, длинными очередями начал бить станковый пулемет Базковской сотни.",18,utf-8
31118,"Цепи дрогнули, залегли, стали отстреливаться.",5,utf-8
31119,"Часа полтора длился бой, но огонь пристрелявшихся повстанцев был так настилен, что вторая цепь, не выдержав, поднялась, смешалась с подходившей перебежками третьей цепью…",23,utf-8
31120,Вскоре луг был усеян беспорядочно бежавшими назад красноармейцами.,8,utf-8
31121,"И тогда Григорий на рыси вывел свои сотни из лесу, построил их и кинул в преследование.",16,utf-8
31122,Дорогу к плотам отрезала отступавшим шедшая полным карьером Чирская сотня.,10,utf-8
31123,"У придонского леса, возле самого берега, завязался рукопашный бой.",9,utf-8
31124,К плотам прорвалась только часть красноармейцев.,6,utf-8
31125,"Они до отказа загрузили плоты, отчалили.",6,utf-8
31126,"Остальные бились, вплотную прижатые к Дону.",6,utf-8
31127,"Григорий спéшил свои сотни, приказал коноводам не выезжать из лесу, повел казаков к берегу.",14,utf-8
31128,"Перебегая от дерева к дереву, казаки все ближе подвигались к Дону.",11,utf-8
31129,Человек полтораста красноармейцев ручными гранатами и пулеметным огнем отбросили наседавшую повстанческую пехоту.,12,utf-8
31130,"Плоты было снова направились к левому берегу, но базковцы ружейным огнем перебили почти всех гребцов.",15,utf-8
31131,Участь оставшихся на этой стороне была предрешена.,7,utf-8
31132,"Слабые духом, побросав винтовки, пытались перебраться вплавь.",7,utf-8
31133,Их расстреливали залегшие возле прорвы повстанцы.,6,utf-8
31134,"Много красноармейцев потонуло, не будучи в силах пересечь Дон на быстрине.",11,utf-8
31135,"Только двое перебрались благополучно: один, в полосатой матросской тельняшке, — как видно, искусный пловец — вниз головой кинулся с обрывистого берега, погрузился в воду и вынырнул чуть ли не на середине Дона.",30,utf-8
31136,"Прячась за разлапистой вербой, Григорий видел, как широкими саженками матрос доспевал к той стороне.",14,utf-8
31137,И еще один переплыл благополучно.,5,utf-8
31138,"Он расстрелял все патроны, стоя по грудь в воде; что-то крикнул, грозя кулаком в сторону казаков, и пошел отмахивать наискось.",20,utf-8
31139,"Вокруг него чмокали пули, но ни одна не тронула счастливца.",10,utf-8
31140,"Там, где было когда-то скотинье стойло, он выбрел из воды, отряхнулся, не спеша стал взбираться по яру к дворам.",19,utf-8
31141,Оставшиеся возле Дона залегли за песчаным бугром.,7,utf-8
31142,"Их пулемет строчил безостановочно до тех пор, пока не закипела в кожухе вода.",13,utf-8
31143,"— За мной! — негромко скомандовал Григорий, как только пулемет умолк, и пошел к бугру, вынув из ножен шашку.",17,utf-8
31144,"Позади, тяжко дыша, затопотали казаки.",5,utf-8
31145,До красноармейцев оставалось не более полусотни саженей.,7,utf-8
31146,После трех залпов из-за песчаного бугра поднялся во весь рост высокий смуглолицый и черноусый командир.,15,utf-8
31147,Его поддерживала под руку одетая в кожаную куртку женщина.,9,utf-8
31148,Командир был ранен.,3,utf-8
31149,"Волоча перебитую ногу, он сошел с бугра, поправил на руке винтовку с примкнутым штыком, хрипло скомандовал:
— Товарищи!",17,utf-8
31150,Вперед!,1,utf-8
31151,Бей беляков!,2,utf-8
31152,Кучка храбрецов с пением «Интернационала» пошла в контратаку.,8,utf-8
31153,На смерть.,2,utf-8
31154,Сто шестнадцать павших последними возле Дона были все коммунисты Интернациональной роты.,11,utf-8
31155,"III
Поздно ночью Григорий пришел из штаба на квартиру.",9,utf-8
31156,Прохор Зыков ожидал его у калитки.,6,utf-8
31157,— Про Аксинью не слышно? — спросил Григорий с деланым равнодушием в голосе.,11,utf-8
31158,— Нет.,1,utf-8
31159,"Запропала где-то, — ответил Прохор, позевывая, и тотчас же со страхом подумал: «Не дай бог, опять заставит ее разыскивать…",18,utf-8
31160,"Вот скочетались, черти, на мою голову!»",6,utf-8
31161,— Принеси умыться.,2,utf-8
31162,Потный я весь.,3,utf-8
31163,"Ну, живо! — уже раздраженно сказал Григорий.",6,utf-8
31164,"Прохор сходил в хату за водой, долго лил из кружки в сложенные ковшом ладони Григория.",15,utf-8
31165,Тот мылся с видимым наслаждением.,5,utf-8
31166,"Снял провонявшую потом гимнастерку, попросил:
— Слей на спину.",8,utf-8
31167,"От холодной воды, обжегшей потную спину, ахнул, зафыркал, долго и крепко тер натруженные ремнями плечи и волосатую грудь.",18,utf-8
31168,"Вытираясь чистой попонкой, уже повеселевшим голосом приказал Прохору:
— Коня мне утром приведут — прими его, вычисти, добудь зерна.",17,utf-8
31169,"Меня не буди, пока сам не проснусь.",7,utf-8
31170,Только если из штаба пришлют — разбудишь.,6,utf-8
31171,Понятно?,1,utf-8
31172,Ушел под навес сарая.,4,utf-8
31173,Лег на повозке и тотчас же окунулся в беспросыпный сон.,10,utf-8
31174,"На заре зяб, поджимал ноги, натягивал влажную от росы шинель, а после того как взошло солнце, снова задремал и проснулся часов около семи от полнозвучного орудийного выстрела.",27,utf-8
31175,"Над станицей, в голубом и чистом небе, кружил матово поблескивающий аэроплан.",11,utf-8
31176,По нему били с той стороны Дона из орудий и пулеметов.,11,utf-8
31177,"— А ить могут подшибить его! — проговорил Прохор, яростно охаживая щеткой привязанного к коновязи высокого рыжего жеребца.",16,utf-8
31178,"— Гляди, Пантелевич, какого черта под тебя прислали!",7,utf-8
31179,"Григорий бегло осмотрел жеребца, довольный, спросил:
— Не поглядел я, сколько ему годов.",12,utf-8
31180,"Шестой, должно?",2,utf-8
31181,— Шестой.,1,utf-8
31182,"— Ох, хорош!",2,utf-8
31183,Ножки под ним точеные и все в чулках.,8,utf-8
31184,Нарядный конишко…,2,utf-8
31185,"Ну, седлай его, поеду погляжу, кто это прилетел.",8,utf-8
31186,— Уж хорош — слов нету.,4,utf-8
31187,Как-то он будет на побежку?,5,utf-8
31188,"Но по всем приметам должон бы быть дюже резвым, — бормотал Прохор, затягивая подпруги.",13,utf-8
31189,Еще одно дымчато-белое облачко шрапнельного разрыва вспыхнуло около аэроплана.,9,utf-8
31190,"Выбрав место для посадки, летчик резко пошел на снижение.",9,utf-8
31191,"Григорий выехал из калитки, поскакал к станичной конюшне, за которой опустился аэроплан.",12,utf-8
31192,"В конюшне для станичных жеребцов — длинном каменном здании, стоявшем на краю станицы, — было битком набито более восьмисот пленных красноармейцев.",19,utf-8
31193,"Стража не выпускала их оправляться, параш в помещении не было.",10,utf-8
31194,Тяжкий густой запах человеческих испражнений стеною стоял около конюшни.,9,utf-8
31195,Из-под дверец стекали зловонные потоки мочи; над ними тучами роились изумрудные мухи.,12,utf-8
31196,День и ночь в этой тюрьме для обреченных звучали глухие стоны.,11,utf-8
31197,Сотни пленных умирали от истощения и свирепствовавших среди них тифа и дизентерии.,12,utf-8
31198,Умерших иногда не убирали по суткам.,6,utf-8
31199,"Григорий, объехав конюшню, только что хотел спешиться, как снова глухо ударило орудие с той стороны Дона.",16,utf-8
31200,Скрежет приближающегося снаряда вырос и сомкнулся с тяжким гулом разрыва.,10,utf-8
31201,"Пилот и прилетевший с ним офицер вылезли было из кабинки, их окружили казаки.",13,utf-8
31202,Тотчас же на горе заговорили все орудия батареи.,8,utf-8
31203,Снаряды стали аккуратно ложиться вокруг конюшни.,6,utf-8
31204,"Пилот быстро влез в кабинку, но мотор отказался работать.",9,utf-8
31205,— Кати на руках! — зычно скомандовал казакам прилетевший из-за Донца офицер и первый взялся за крыло.,15,utf-8
31206,"Покачиваясь, аэроплан легко двинулся к соснам.",6,utf-8
31207,Батарея провожала его беглым огнем.,5,utf-8
31208,Один из снарядов попал в набитую пленными конюшню.,8,utf-8
31209,"В густом дыму, в клубах поднявшейся известняковой пыли обрушился угол.",10,utf-8
31210,Конюшня дрогнула от животного рева охваченных ужасом красноармейцев.,8,utf-8
31211,"В образовавшийся пролом выскочили трое пленных, сбежавшиеся казаки изрешетили их выстрелами в упор.",13,utf-8
31212,Григорий отскакал в сторону.,4,utf-8
31213,— Убьют!,1,utf-8
31214,Езжай в сосны! — крикнул пробегавший мимо казак с испуганным лицом и вытаращенными белесыми глазами.,14,utf-8
31215,«А и в самом деле могут накинуть.,7,utf-8
31216,"Чем черт не шутит», — подумал Григорий и не спеша повернул домой.",11,utf-8
31217,"В этот день Кудинов, обойдя приглашением Мелехова, созвал в штабе строго секретное совещание.",13,utf-8
31218,"Прилетевший офицер Донской армии коротко сообщил, что со дня на день красный фронт будет прорван частями ударной группы, сконцентрированной возле станицы Каменской, и конная дивизия Донской армии под командой генерала Секретева двинется на соединение с повстанцами.",36,utf-8
31219,"Офицер предложил немедленно подготовить средства переправы, чтобы по соединении с дивизией Секретева тотчас же перебросить конные повстанческие полки на правую сторону Дона; посоветовал стянуть резервные части поближе к Дону и уже в конце совещания, после того как был разработан план переправы и движения частей преследования, спросил:
— А почему у вас пленные находятся в Вешенской?",54,utf-8
31220,"— Больше их негде держать, в хуторах нет помещений, — ответил кто-то из штабных.",12,utf-8
31221,"Офицер тщательно вытер носовым платком гладко выбритую вспотевшую голову; расстегнул ворот защитного кителя, со вздохом сказал:
— Направьте их в Казанскую.",20,utf-8
31222,"Кудинов удивленно поднял брови:
— А потом?",6,utf-8
31223,"— А оттуда — в Вешенскую… — снисходительно пояснил офицер, щуря холодные голубые глаза.",11,utf-8
31224,"И, плотнее сжав губы, жестко закончил: — Я не знаю, господа, почему вы с ними церемонитесь?",15,utf-8
31225,Время сейчас как будто не такое.,6,utf-8
31226,"Эту сволочь, являющуюся рассадником всяких болезней, как физических, так и социальных, надо истребить.",13,utf-8
31227,Нянчиться с ними нечего!,4,utf-8
31228,Я на вашем месте поступил бы именно так.,8,utf-8
31229,На другой день в пески вывели первую партию пленных в двести человек.,12,utf-8
31230,"Изможденные, иссиня-бледные, еле передвигающие ноги красноармейцы шли как тени.",9,utf-8
31231,Конный конвой плотно окружал их нестройно шагавшую толпу…,8,utf-8
31232,На десятиверстном перегоне Вешенская — Дубровка двести человек были вырублены до одного.,11,utf-8
31233,Вторую партию выгнали перед вечером.,5,utf-8
31234,"Конвою было строго приказано: отстающих только рубить, а стрелять лишь в крайнем случае.",13,utf-8
31235,Из полутораста человек восемнадцать дошли до Казанской…,7,utf-8
31236,"Один из них, молодой цыгановатый красноармеец, в пути сошел с ума.",11,utf-8
31237,"Всю дорогу он пел, плясал и плакал, прижимая к сердцу пучок сорванного душистого чабреца.",14,utf-8
31238,"Он часто падал лицом в раскаленный песок, ветер трепал грязные лохмотья бязевой рубашки, и тогда конвоирам были видны его туго обтянутая кожей костистая спина и черные порепавшиеся подошвы раскинутых ног.",30,utf-8
31239,"Его поднимали, брызгали на него водой из фляжек, и он открывал черные, блещущие безумием глаза, тихо смеялся и, раскачиваясь, снова шел.",21,utf-8
31240,"Сердобольные бабы на одном из хуторов окружили конвойных, и одна величественная и дородная старуха строго сказала начальнику конвоя:
— Ты ослобони вот этого чернявенького.",23,utf-8
31241,"Умом он тронулся, к Богу стал ближе, и вам великий грех будет, коли такого-то загубите.",15,utf-8
31242,"Начальник конвоя — бравый рыжеусый подхорунжий — усмехнулся:
— Мы, бабуня, лишнего греха не боимся на душу принимать.",15,utf-8
31243,Все одно из нас праведников не получится!,7,utf-8
31244,"— А ты ослобони, не противься, — настойчиво просила старуха.",8,utf-8
31245,— Смерть-то над каждым из вас крылом машет…,7,utf-8
31246,"Бабы дружно поддержали ее, и подхорунжий согласился.",7,utf-8
31247,"— Мне не жалко, возьмите его.",5,utf-8
31248,Он теперь не вредный.,4,utf-8
31249,А за нашу доброту — молочка нам неснятого по корчажке на брата.,11,utf-8
31250,"Старуха увела сумасшедшего к себе в хатенку, накормила его, постелила ему в горнице.",13,utf-8
31251,"Он проспал сутки напролет, а потом проснулся, встал спиной к окошку, тихо запел.",13,utf-8
31252,"Старуха вошла в горенку, присела на сундук, подперла щеку ладонью, долго и зорко смотрела на худощавое лицо паренька, потом басовито сказала:
— Ваши-то, слыхать, недалеко…",24,utf-8
31253,"Сумасшедший на какую-то секунду смолк и сейчас же снова запел, но уже тише.",13,utf-8
31254,"Тогда старуха строго заговорила:
— Ты, болезный мой, песенки брось играть, не прикидывайся и голову мне не морочь.",17,utf-8
31255,"Я жизню прожила, и меня не обманешь, не дурочка!",9,utf-8
31256,"Умом ты здоровый, знаю…",4,utf-8
31257,"Слыхала, как ты во сне гутарил, да таково складно!",9,utf-8
31258,"Красноармеец пел, но все тише и тише.",7,utf-8
31259,"Старуха продолжала:
— Ты меня не боись, я тебе не лиха желаю.",11,utf-8
31260,"У меня двух сынков в германскую войну сразили, а меньший в эту войну в Черкасском помер.",16,utf-8
31261,А ить я их всех под сердцем выносила…,8,utf-8
31262,"Вспоила, вскормила, ночей смолоду не спала…",6,utf-8
31263,"Вот через это и жалею я всех молодых юношев, какие в войсках служат, на войне воюют…",16,utf-8
31264,— Она помолчала немного.,3,utf-8
31265,Смолк и красноармеец.,3,utf-8
31266,"Он закрыл глаза, и чуть заметный румянец проступил на его смуглых скулах, на тонкой худой шее напряженно запульсировала голубая жилка.",20,utf-8
31267,"С минуту стоял он, храня выжидающее молчание, затем приоткрыл черные глаза.",11,utf-8
31268,"Взгляд их был осмыслен и полыхал таким нетерпеливым ожиданием, что старуха чуть приметно улыбнулась:
— Дорогу на Шумилинскую знаешь?",18,utf-8
31269,"— Нет, бабуля, — чуть шевеля губами, ответил красноармеец.",7,utf-8
31270,— А как же ты пойдешь?,5,utf-8
31271,— Не знаю…,2,utf-8
31272,— То-то и оно!,3,utf-8
31273,Что ж мне с тобой теперича делать?,7,utf-8
31274,"Старуха долго выжидала ответа, потом спросила:
— А ходить-то ты можешь?",10,utf-8
31275,— Пойду как-нибудь.,2,utf-8
31276,— Зараз тебе как-нибудь нельзя ходить.,5,utf-8
31277,"Надо идтить ночьми и шагать пошибче, ох пошибче!",8,utf-8
31278,"Переднюй ишо, а тогда дам я тебе харчей и в поводыри внучонка, чтоб он дорогу указывал, и — в час добрый!",20,utf-8
31279,"Ваши-то, красные, за Шумилинской стоят, верно знаю.",7,utf-8
31280,Вот ты к ним и припожалуешь.,6,utf-8
31281,"А шляхом вам нельзя идтить, надо — степью, логами да лесами, бездорожно, а то казаки перевстренут, и беды наберетесь.",18,utf-8
31282,"Так-то, касатик мой!",3,utf-8
31283,"На другой день, как только смерклось, старуха перекрестила собравшихся в дорогу своего двенадцатилетнего внучонка и одетого в казачий зипун красноармейца, сурово сказала:
— Идите с Богом!",25,utf-8
31284,"Да, глядите, нашим служивым не попадайтеся!..",6,utf-8
31285,"Не за что, касатик, не за что!",7,utf-8
31286,"Не мне кланяйся, Богу святому!",5,utf-8
31287,"Я не одна такая-то, все мы, матери, добрые…",8,utf-8
31288,"Жалко ить вас, окаянных, до смерти!",6,utf-8
31289,"Ну, ну, ступайте, оборони вас Господь! — и захлопнула окрашенную желтой глиной покосившуюся дверь хатенки.",14,utf-8
31290,"IV
Каждый день Ильинична просыпалась чуть свет, доила корову и начинала стряпаться.",12,utf-8
31291,"Печь в доме не топила, а разводила огонь в летней кухне, готовила обед и снова уходила в дом к детишкам.",20,utf-8
31292,Наталья медленно оправлялась после тифа.,5,utf-8
31293,"На второй день Троицы она впервые встала с постели, прошлась по комнатам, с трудом переставляя иссохшие от худобы ноги, долго искала в головах у детишек и даже попробовала, сидя на табуретке, стирать детскую одежонку.",34,utf-8
31294,"И все время с исхудавшего лица ее не сходила улыбка, на ввалившихся щеках розовел румянец, а ставшие от болезни огромными глаза лучились такой сияющей трепетной теплотой, как будто после родов.",30,utf-8
31295,"— Полюшка, расхороша моя!",3,utf-8
31296,"Не забижал тебя Мишатка, как я хворала? — спрашивала она слабым голосом, протяжно и неуверенно выговаривая каждое слово, гладя рукою черноволосую головку дочери.",22,utf-8
31297,"— Нет, маманя!",2,utf-8
31298,"Мишка толечко раз меня побил, а то мы с ним хорошо игрались, — шепотом отвечала девочка и крепко прижималась лицом к материнским коленям.",22,utf-8
31299,"— А бабушка жалела вас? — улыбаясь, допытывалась Наталья.",7,utf-8
31300,— Дюже жалела!,2,utf-8
31301,"— А чужие люди, красные солдаты вас не трогали?",8,utf-8
31302,"— Они у нас телушку зарезали, проклятые! — баском ответил разительно похожий на отца Мишатка.",13,utf-8
31303,"— Ругаться нельзя, Мишенька!",3,utf-8
31304,"Ишь ты, хозяин какой!",4,utf-8
31305,"Больших нельзя черным словом обзывать! — назидательно сказала Наталья, подавляя улыбку.",10,utf-8
31306,"— Это бабка их так обзывала, спроси хоть у Польки, — угрюмо оправдывался маленький Мелехов.",13,utf-8
31307,"— Верно, маманя, и курей они у нас всех дочиста порезали!",10,utf-8
31308,"Полюшка оживилась: блестя черными глазенками, стала рассказывать, как приходили на баз красноармейцы, как они ловили кур и уток, как просила бабка Ильинична оставить на завод желтого петуха с обмороженным гребнем и как ей веселый красноармеец ответил, размахивая петухом: «Этот петух, бабка, кукарекал против Советской власти, и мы его присудили за это к смертной казни!",54,utf-8
31309,"Хоть не проси — сварим мы из него лапши, а тебе взамен старые валенки оставим».",14,utf-8
31310,"И Полюшка развела руками, показывая:
— Во какие валенки оставил!",9,utf-8
31311,Большущие-разбольшущие и все на дырьях!,5,utf-8
31312,"Наталья, смеясь и плача, ласкала детишек и, не сводя с дочери восхищенных глаз, радостно шептала:
— Ах ты моя Григорьевна!",19,utf-8
31313,Истованная Григорьевна!,2,utf-8
31314,"Вся-то ты, до капельки, на своего батю похожа.",8,utf-8
31315,— А я похож? — ревниво спросил Мишатка и несмело прислонился к матери.,11,utf-8
31316,— И ты похож.,3,utf-8
31317,"Гляди только: когда вырастешь, — не будь таким непутевым, как твой батя…",11,utf-8
31318,— А он непутевый?,3,utf-8
31319,А чем он непутевый? — заинтересовалась Полюшка.,6,utf-8
31320,На лицо Натальи тенью легла грусть.,6,utf-8
31321,Наталья промолчала и с трудом поднялась со скамьи.,8,utf-8
31322,Присутствовавшая при разговоре Ильинична недовольно отвернулась.,6,utf-8
31323,"А Наталья, уже не вслушиваясь в детский говор, стоя у окна, долго глядела на закрытые ставни астаховского куреня, вздыхала и взволнованно теребила оборку своей старенькой, вылинявшей кофточки…",27,utf-8
31324,"На другой день она проснулась чуть свет, встала тихонько, чтобы не разбудить детей, — умылась, достала из сундука чистую юбку, кофточку и белый зонтовый платок.",24,utf-8
31325,"Она заметно волновалась, и по тому, как она одевалась, как хранила грустное и строгое молчание, — Ильинична догадалась, что сноха пойдет на могилку деда Гришаки.",24,utf-8
31326,"— Куда это собралась? — спросила Ильинична, чтобы убедиться в верности своих предположений.",11,utf-8
31327,"— Пойду дедушку проведаю, — не поднимая головы, боясь расплакаться, обронила Наталья.",10,utf-8
31328,"Она уже знала о смерти деда Гришаки и о том, что Кошевой сжег их дом и подворье.",17,utf-8
31329,"— Слабая ты, не дойдешь.",4,utf-8
31330,— С передышками дотяну.,3,utf-8
31331,"Детей покормите, мамаша, а то я там, может, долго задержусь.",10,utf-8
31332,— И кто его знает — чего ты там будешь задерживаться!,9,utf-8
31333,"Ишо в недобрый час найдешь на этих чертей, прости бог.",10,utf-8
31334,"Не ходила бы, Натальюшка!",4,utf-8
31335,"— Нет, я уж пойду.",4,utf-8
31336,"— Наталья нахмурилась, взялась за дверную ручку.",6,utf-8
31337,"— Ну, погоди, чего ж ты голодная-то пойдешь?",7,utf-8
31338,Сем-ка я молочка кислого положу?,5,utf-8
31339,"— Нет, мамаша, спаси Христос, не хочу…",6,utf-8
31340,"Прийду, тогда поем.",3,utf-8
31341,"Видя, что сноха твердо решила идти, Ильинична посоветовала:
— Иди лучше над Доном, огородами.",13,utf-8
31342,Там тебя не так видно будет.,6,utf-8
31343,Над Доном наволочью висел туман.,5,utf-8
31344,"Солнце еще не всходило, но на востоке багряным заревом полыхала закрытая тополями кромка неба, и из-под тучи уже тянуло знобким предутренним ветерком.",22,utf-8
31345,"Перешагнув через поваленный, опутанный повиликой плетень, Наталья вошла в свой сад.",11,utf-8
31346,"Прижимая руки к сердцу, остановилась возле свежего холмика земли.",9,utf-8
31347,Сад буйно зарастал крапивою и бурьяном.,6,utf-8
31348,"Пахло мокрыми от росы лопухами, влажной землей, туманом.",8,utf-8
31349,"На старой, засохшей после пожара яблоне одиноко сидел нахохлившийся скворец.",10,utf-8
31350,Могильная насыпь осела.,3,utf-8
31351,Кое-где между комьями ссохшейся глины уже показались зеленые жальца выметавшейся травы.,11,utf-8
31352,"Потрясенная нахлынувшими воспоминаниями, Наталья молча опустилась на колени, припала лицом к неласковой, извечно пахнущей смертным тленом земле…",17,utf-8
31353,"Через час она крадучись вышла из сада, в последний раз со стиснутым болью сердцем оглянулась на место, где некогда отцвела ее юность, — пустынный двор угрюмо чернел обуглившимися сохами сараев, обгорелыми развалинами печей и фундамента, — и тихо пошла по проулку.",39,utf-8
31354,"* * *
С каждым днем Наталья поправлялась все больше.",7,utf-8
31355,"Крепли ноги, округлялись плечи, здоровой полнотой наливалось тело.",8,utf-8
31356,Вскоре стала помогать свекрови в стряпне.,6,utf-8
31357,"Возясь у печи, они подолгу разговаривали.",6,utf-8
31358,"Однажды утром Наталья с сердцем сказала:
— И когда же это кончится?",11,utf-8
31359,Вся душа изболелась!,3,utf-8
31360,"— Вот поглядишь, скоро переправются наши из-за Дона, — уверенно отозвалась Ильинична.",10,utf-8
31361,"— А почем вы знаете, мамаша?",5,utf-8
31362,— У меня сердце чует.,4,utf-8
31363,— Лишь бы наши казаки были целые.,6,utf-8
31364,Не дай бог — убьют кого или поранют.,7,utf-8
31365,"Гриша, ить он отчаянный, — вздохнула Наталья.",6,utf-8
31366,"— Небось ничего им не сделается, Бог не без милости.",9,utf-8
31367,"Старик-то наш сулился опять переправиться, проведать нас, да, должно, напужался.",10,utf-8
31368,"Кабы приехал — и ты бы с ним переправилась к своим, от греха.",12,utf-8
31369,"Наши-то, хуторные, супротив хутора лежат, обороняются.",6,utf-8
31370,"Надысь, когда ты ишо лежала без памяти, пошла я на заре к Дону, зачерпнула воды и слышу — из-за Дона Аникушка шумит: «Здорово, бабушка!",23,utf-8
31371,Поклон от старика!»,3,utf-8
31372,— А Гриша где? — осторожно спросила Наталья.,6,utf-8
31373,"— Он ими всеми командует издали, — простодушно отвечала Ильинична.",8,utf-8
31374,— Откуда ж он командует?,4,utf-8
31375,"— Должно, из Вешек.",3,utf-8
31376,Больше неоткуда.,2,utf-8
31377,Наталья надолго умолкла.,3,utf-8
31378,"Ильинична глянула в ее сторону, испуганно спросила:
— Да ты чего это?",11,utf-8
31379,Чего кричишь-то?,2,utf-8
31380,"Не отвечая, Наталья прижимала к лицу грязную завеску, тихо всхлипывала.",10,utf-8
31381,"— Не кричи, Натальюшка.",3,utf-8
31382,Слезой тут не поможешь.,4,utf-8
31383,"Бог даст, живых-здоровых увидим.",4,utf-8
31384,"Ты сама-то берегись, зря не выходи на баз, а то увидют эти анчихристы, воззрятся…",14,utf-8
31385,В кухне стало темнее.,4,utf-8
31386,Снаружи окно заслонила чья-то фигура.,5,utf-8
31387,"Ильинична повернулась к окну и ахнула:
— Они!",7,utf-8
31388,Красные!,1,utf-8
31389,Натальюшка!,1,utf-8
31390,"Скорей ложись на кровать, прикинься, будто ты хворая…",8,utf-8
31391,Как бы греха…,3,utf-8
31392,Вот дерюжкой укройся!,3,utf-8
31393,"Только что Наталья, дрожа от страха, упала на кровать, как звякнула щеколда и в стряпку, пригибаясь, вошел высокий красноармеец.",19,utf-8
31394,Детишки вцепились в подол побелевшей Ильиничны.,6,utf-8
31395,"А та как стояла возле печи, так и присела на лавку, опрокинув корчажку с топленым молоком.",16,utf-8
31396,"Красноармеец быстро оглядел кухню, громко сказал:
— Не пугайтесь.",8,utf-8
31397,Не съем.,2,utf-8
31398,Здравствуйте!,1,utf-8
31399,"Наталья, притворно стоная, с головой укрылась дерюгой, а Мишатка исподлобья всмотрелся в гостя и обрадованно доложил:
— Бабуня!",17,utf-8
31400,Вот этот самый и зарезал нашего кочета!,7,utf-8
31401,Помнишь?,1,utf-8
31402,"Красноармеец снял защитного цвета фуражку, поцокал языком, улыбнулся:
— Узнал, шельмец!",10,utf-8
31403,И охота тебе про этого петуха вспоминать?,7,utf-8
31404,"Однако, хозяюшка, вот какое дело: не можешь ли ты выпечь нам хлеба?",12,utf-8
31405,Мука у нас есть.,4,utf-8
31406,— Можно…,1,utf-8
31407,Что ж…,2,utf-8
31408,"Испеку… — торопливо заговорила Ильинична, не глядя на гостя, стирая с лавки пролитое молоко.",13,utf-8
31409,"А красноармеец присел около двери, вытащил кисет из кармана и, сворачивая папироску, затеял разговор:
— К ночи выпечешь?",17,utf-8
31410,"— Можно и к ночи, ежели вам спешно.",7,utf-8
31411,"— На войне, бабушка, завсегда спешно.",5,utf-8
31412,А за петушка вы не обижайтесь.,6,utf-8
31413,— Да мы ничего! — испугалась Ильинична.,5,utf-8
31414,— Это дите глупое…,3,utf-8
31415,"Вспомнит же, что́ не надо!",5,utf-8
31416,"— Однако скупой ты, паренек… — добродушно улыбался словоохотливый гость, обращаясь к Мишатке.",11,utf-8
31417,"— Ну, чего ты таким волчонком смотришь?",6,utf-8
31418,"Подойди сюда, потолкуем всласть про твоего петуха.",7,utf-8
31419,"— Подойди, болезный! — шепотом просила Ильинична, толкая коленом внука.",8,utf-8
31420,"Но тот оторвался от бабушкиного подола и норовил уже выскользнуть из кухни, боком-боком пробираясь к дверям.",16,utf-8
31421,"Длинной рукой красноармеец притянул его к себе, спросил:
— Сердишься, что ли?",11,utf-8
31422,"— Нет, — шепотком отозвался Мишатка.",4,utf-8
31423,— Ну вот и хорошо.,4,utf-8
31424,Не в петухе счастье.,4,utf-8
31425,Отец-то твой где?,3,utf-8
31426,За Доном?,2,utf-8
31427,— За Доном.,2,utf-8
31428,"— Воюет, значит, с нами?",4,utf-8
31429,"Подкупленный ласковым обращением, Мишатка охотно сообщил:
— Он всеми казаками командует!",10,utf-8
31430,"— Ох, врешь, малый!",3,utf-8
31431,— Спроси вот хучь у бабки.,5,utf-8
31432,"А бабка только руками всплеснула и застонала, окончательно сокрушенная разговорчивостью внука.",11,utf-8
31433,— Командует всеми? — переспросил озадаченный красноармеец.,5,utf-8
31434,"— А может, и не всеми… — уже неуверенно отвечал Мишатка, сбитый с толку отчаянными взглядами бабки.",15,utf-8
31435,"Красноармеец помолчал немного, потом, искоса поглядывая на Наталью, спросил:
— Молодайка болеет, что ли?",13,utf-8
31436,"— Тиф у нее, — неохотно ответила Ильинична.",6,utf-8
31437,"Двое красноармейцев внесли в кухню мешок с мукой, поставили его около порога.",12,utf-8
31438,"— Затопляй, хозяйка, печь! — сказал один из них.",7,utf-8
31439,— К вечеру придем за хлебами.,5,utf-8
31440,"Да смотри, чтобы припек был настоящий, а то худо тебе будет!",11,utf-8
31441,"— Как умею, так и испеку, — ответила Ильинична, донельзя обрадованная тем, что вновь пришедшие помешали продолжению опасного разговора и Мишатка выбежал из кухни.",22,utf-8
