hit_type,marker_id,sent_id,token_idx,token_end_idx,target_lemma,target_surface,sent_text,prev_sent_text,next_sent_text,context_window,overlaps_phrase,phrase_overlap_ids,is_noise,noise_reason,count_in_main_stats,hit_id
WORD,S1_014,34739,12,12,вспомнить,вспомнил,"Как только выехали с места стоянки сотни, Григорий завел разговор о войне, вспомнил, как служил в 12-м полку на австрийском фронте, как ходили в Румынию, как бились с немцами.","Чтобы не оставаться в степи одному со своим горем, с неотступными мыслями о Наталье, он взял с собою Прохора Зыкова.","Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся…","Чтобы не оставаться в степи одному со своим горем, с неотступными мыслями о Наталье, он взял с собою Прохора Зыкова. Как только выехали с места стоянки сотни, Григорий завел разговор о войне, вспомнил, как служил в 12-м полку на австрийском фронте, как ходили в Румынию, как бились с немцами. Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся…",False,,False,,True,1250
WORD,ALEX_008,34740,4,4,вспоминать,вспоминал,"Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся…","Как только выехали с места стоянки сотни, Григорий завел разговор о войне, вспомнил, как служил в 12-м полку на австрийском фронте, как ходили в Румынию, как бились с немцами.","Простоватый Прохор вначале недоуменно косился на Григория, дивясь его необычайной разговорчивости, а потом все же догадался, что Григорий воспоминаниями о давнишних днях хочет отвлечь себя от тяжелых думок, — и стал поддерживать разговор, и быть может, даже с излишним старанием.","Как только выехали с места стоянки сотни, Григорий завел разговор о войне, вспомнил, как служил в 12-м полку на австрийском фронте, как ходили в Румынию, как бились с немцами. Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся… Простоватый Прохор вначале недоуменно косился на Григория, дивясь его необычайной разговорчивости, а потом все же догадался, что Григорий воспоминаниями о давнишних днях хочет отвлечь себя от тяжелых думок, — и стал поддерживать разговор, и быть может, даже с излишним старанием.",False,,False,,True,1251
WORD,ALEX_012,34741,15,15,догадаться,догадался,"Простоватый Прохор вначале недоуменно косился на Григория, дивясь его необычайной разговорчивости, а потом все же догадался, что Григорий воспоминаниями о давнишних днях хочет отвлечь себя от тяжелых думок, — и стал поддерживать разговор, и быть может, даже с излишним старанием.","Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся…","Со всеми подробностями рассказывая о том, как пришлось ему когда-то лежать в черниговском госпитале, Прохор случайно взглянул на Григория, увидел, как по смуглым щекам его обильно текут слезы…","Говорил он без умолку, вспоминал всякие потешные истории, происходившие с их однополчанами, смеялся… Простоватый Прохор вначале недоуменно косился на Григория, дивясь его необычайной разговорчивости, а потом все же догадался, что Григорий воспоминаниями о давнишних днях хочет отвлечь себя от тяжелых думок, — и стал поддерживать разговор, и быть может, даже с излишним старанием. Со всеми подробностями рассказывая о том, как пришлось ему когда-то лежать в черниговском госпитале, Прохор случайно взглянул на Григория, увидел, как по смуглым щекам его обильно текут слезы…",False,,False,,True,1252
WORD,S1_001,34753,17,17,думать,думал,"Доскачется, дьявол, что придется до самого Татарского из такой дали пеши пороть либо на обывательских тянуться!» — раздраженно думал Прохор.","Ему хорошо, черту, он своего загонит и в любой момент себе другого под седло достанет, а я откуда возьму?","Наутро следующего дня возле одного из хуторов Федосеевской станицы он не стерпел, сказал, обращаясь к Григорию:
— Скажи как ты хозяином сроду не был…","Ему хорошо, черту, он своего загонит и в любой момент себе другого под седло достанет, а я откуда возьму? Доскачется, дьявол, что придется до самого Татарского из такой дали пеши пороть либо на обывательских тянуться!» — раздраженно думал Прохор. Наутро следующего дня возле одного из хуторов Федосеевской станицы он не стерпел, сказал, обращаясь к Григорию:
— Скажи как ты хозяином сроду не был…",False,,False,,True,1253
WORD,ALEX_008,34806,5,5,вспоминать,вспоминают,"Зараз — как уговорились, и не вспоминают об ней при нас, а нынче ночью слыхала — Мишатка кричал потихоньку… залез под подушку головой, чтобы его не слыхать было…","— В первый день дюже кричали, особливо Полюшка…","Я подошла, спрашиваю: «Ты чего, родненький?","— В первый день дюже кричали, особливо Полюшка… Зараз — как уговорились, и не вспоминают об ней при нас, а нынче ночью слыхала — Мишатка кричал потихоньку… залез под подушку головой, чтобы его не слыхать было… Я подошла, спрашиваю: «Ты чего, родненький?",False,,False,,True,1254
WORD,S1_002,34826,11,11,подумать,подумал,"Он сошел с крыльца, испуганно прижимая к левой стороне груди ладонь, подумал: «Видно, укатали сивку крутые горки…»",На лбу у него выступила испарина.,Дуняшка вываживала по двору коня.,"На лбу у него выступила испарина. Он сошел с крыльца, испуганно прижимая к левой стороне груди ладонь, подумал: «Видно, укатали сивку крутые горки…» Дуняшка вываживала по двору коня.",False,,False,,True,1255
WORD,S1_001,34840,2,2,думать,думала,"— А ты думала — как? — задыхаясь, ответил Григорий.",Горюешь?,"Движимая чувством сострадания, Дуняшка поцеловала его в плечо и, отчего-то смутившись до слез, быстро отвернулась, повела коня к скотиньему базу.","Горюешь? — А ты думала — как? — задыхаясь, ответил Григорий. Движимая чувством сострадания, Дуняшка поцеловала его в плечо и, отчего-то смутившись до слез, быстро отвернулась, повела коня к скотиньему базу.",False,,False,,True,1256
WORD,S1_001,34852,2,2,думать,думаю,Завтра вот думаю жита́ ехать косить.,Ишо прыгаю помаленьку.,Ты надолго прибег?,Ишо прыгаю помаленьку. Завтра вот думаю жита́ ехать косить. Ты надолго прибег?,False,,False,,True,1257
WORD,S1_002,34858,4,4,подумать,подумал,— Я уж и сам подумал об этом.,В работе оно тебе легше будет…,"Старик бросил вилы, рукавом вытер пот с лица, с сокровенными нотками в голосе сказал:
— Пойдем в курень, пообедаешь.","В работе оно тебе легше будет… — Я уж и сам подумал об этом. Старик бросил вилы, рукавом вытер пот с лица, с сокровенными нотками в голосе сказал:
— Пойдем в курень, пообедаешь.",False,,False,,True,1258
WORD,S1_002,34864,3,3,подумать,подумал,"И опять Григорий подумал: «Бывало, Наталья угощала…»","Ильинична собрала на стол, подала чистый рушник.","Чтобы не выдать волнения, он проворно стал есть.","Ильинична собрала на стол, подала чистый рушник. И опять Григорий подумал: «Бывало, Наталья угощала…» Чтобы не выдать волнения, он проворно стал есть.",False,,False,,True,1259
WORD,S1_011,34872,19,19,мысль,мысли,"Он выпил второй стакан залпом, долго жевал кусок вяленой рыбы, все ждал, когда хмель ударит в голову, заглушит неотвязные мысли.","— Давай об этом не гутарить, батя! — попросил Григорий.",— Житá нонешний год хороши!,"— Давай об этом не гутарить, батя! — попросил Григорий. Он выпил второй стакан залпом, долго жевал кусок вяленой рыбы, все ждал, когда хмель ударит в голову, заглушит неотвязные мысли. — Житá нонешний год хороши!",False,,False,,True,1260
WORD,S1_001,34884,3,3,думать,думай,"Но ты не думай, у нас и без нынешнего урожая года на два хлеба хватит.","Как пододвинется фронт — товарищи все выметут, как вылижут.","У нас, слава богу, и в закромах его по ноздри; да ишо кое-где есть…","Как пододвинется фронт — товарищи все выметут, как вылижут. Но ты не думай, у нас и без нынешнего урожая года на два хлеба хватит. У нас, слава богу, и в закромах его по ноздри; да ишо кое-где есть…",False,,False,,True,1261
WORD,S1_001,34889,23,23,думать,думаешь,"— Старик пьяно засмеялся своей шутке, но спустя немного с достоинством расправил бороду и уже деловито и серьезно сказал: — Может, ты об теще чего думаешь, так я тебе скажу так: ее я не забыл и нужде ихней помог.","Нас эта проклятая жизня трошки прибеднила, а то ить мы тоже хозяевами были…","Не успела она как-то и словом заикнуться, а я на другой день воз хлеба, не мерямши, насыпал и отвез.","Нас эта проклятая жизня трошки прибеднила, а то ить мы тоже хозяевами были… — Старик пьяно засмеялся своей шутке, но спустя немного с достоинством расправил бороду и уже деловито и серьезно сказал: — Может, ты об теще чего думаешь, так я тебе скажу так: ее я не забыл и нужде ихней помог. Не успела она как-то и словом заикнуться, а я на другой день воз хлеба, не мерямши, насыпал и отвез.",False,,False,,True,1262
WORD,S1_002,34908,12,12,подумать,подумал,"Бесцельно бродя по двору, он осмотрел скотиний баз, конюшню; глядя на коня, подумал: «Надо бы искупать его», потом зашел под навес сарая.","— Ильинична метнулась к печке, но Григорий уже хлопнул дверью.","Около приготовленной к покосу лобогрейки увидел валявшиеся на земле сосновые щепки, стружки, косой обрезок доски.","— Ильинична метнулась к печке, но Григорий уже хлопнул дверью. Бесцельно бродя по двору, он осмотрел скотиний баз, конюшню; глядя на коня, подумал: «Надо бы искупать его», потом зашел под навес сарая. Около приготовленной к покосу лобогрейки увидел валявшиеся на земле сосновые щепки, стружки, косой обрезок доски.",False,,False,,True,1263
WORD,S1_004,34910,4,4,решить,решил,"«Гроб Наталье отец делал», — решил Григорий.","Около приготовленной к покосу лобогрейки увидел валявшиеся на земле сосновые щепки, стружки, косой обрезок доски.",И торопливо зашагал к крыльцу.,"Около приготовленной к покосу лобогрейки увидел валявшиеся на земле сосновые щепки, стружки, косой обрезок доски. «Гроб Наталье отец делал», — решил Григорий. И торопливо зашагал к крыльцу.",False,,False,,True,1264
WORD,ALEX_008,34915,16,16,вспоминать,вспоминала,"Но со слов Ильиничны он знал, что Наталья простила ему все, что она любила его и вспоминала о нем до последней минуты.","Если бы при жизни Наталья осуществила свою угрозу — взяла детей и ушла жить к матери; если бы она умерла там, ожесточенная в ненависти к неверному мужу и непримирившаяся, Григорий, пожалуй, не с такой силой испытывал бы тяжесть утраты и, уж наверное, раскаяние не терзало бы его столь яростно.","Это увеличивало его страдания, отягчало совесть немолкнущим укором, заставляло по-новому осмысливать прошлое и свое поведение в нем…","Если бы при жизни Наталья осуществила свою угрозу — взяла детей и ушла жить к матери; если бы она умерла там, ожесточенная в ненависти к неверному мужу и непримирившаяся, Григорий, пожалуй, не с такой силой испытывал бы тяжесть утраты и, уж наверное, раскаяние не терзало бы его столь яростно. Но со слов Ильиничны он знал, что Наталья простила ему все, что она любила его и вспоминала о нем до последней минуты. Это увеличивало его страдания, отягчало совесть немолкнущим укором, заставляло по-новому осмысливать прошлое и свое поведение в нем…",False,,False,,True,1265
WORD,S1_001,34925,7,7,думать,думал,"После разрыва с Аксиньей Григорий никогда не думал всерьез о том, чтобы разойтись с женой; никогда, даже вновь сойдясь с Аксиньей, он не думал, чтобы она когда-нибудь заменила мать его детям.","Детская любовь возбудила и у Григория ответное чувство, и это чувство, как огонек, перебросилось на Наталью.","Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть.","Детская любовь возбудила и у Григория ответное чувство, и это чувство, как огонек, перебросилось на Наталью. После разрыва с Аксиньей Григорий никогда не думал всерьез о том, чтобы разойтись с женой; никогда, даже вновь сойдясь с Аксиньей, он не думал, чтобы она когда-нибудь заменила мать его детям. Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть.",False,,False,,True,1266
WORD,S1_001,34925,23,23,думать,думал,"После разрыва с Аксиньей Григорий никогда не думал всерьез о том, чтобы разойтись с женой; никогда, даже вновь сойдясь с Аксиньей, он не думал, чтобы она когда-нибудь заменила мать его детям.","Детская любовь возбудила и у Григория ответное чувство, и это чувство, как огонек, перебросилось на Наталью.","Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть.","Детская любовь возбудила и у Григория ответное чувство, и это чувство, как огонек, перебросилось на Наталью. После разрыва с Аксиньей Григорий никогда не думал всерьез о том, чтобы разойтись с женой; никогда, даже вновь сойдясь с Аксиньей, он не думал, чтобы она когда-нибудь заменила мать его детям. Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть.",False,,False,,True,1267
WORD,S1_011,34927,12,12,мысль,мыслях,"Как ни старался Григорий, уехав в поле, забыть о своем горе, в мыслях он неизбежно возвращался к этому.","Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть.","Он изнурял себя работой, часами не слезая с лобогрейки, и все же вспоминал Наталью; память настойчиво воскрешала давно минувшее, различные, зачастую незначительные эпизоды совместной жизни, разговоры.","Он не прочь был жить с ними с обеими, любя каждую из них по-разному, но, потеряв жену, вдруг почувствовал и к Аксинье какую-то отчужденность, потом глухую злобу за то, что она выдала их отношения и — тем самым — толкнула Наталью на смерть. Как ни старался Григорий, уехав в поле, забыть о своем горе, в мыслях он неизбежно возвращался к этому. Он изнурял себя работой, часами не слезая с лобогрейки, и все же вспоминал Наталью; память настойчиво воскрешала давно минувшее, различные, зачастую незначительные эпизоды совместной жизни, разговоры.",False,,False,,True,1268
WORD,ALEX_008,34928,12,12,вспоминать,вспоминал,"Он изнурял себя работой, часами не слезая с лобогрейки, и все же вспоминал Наталью; память настойчиво воскрешала давно минувшее, различные, зачастую незначительные эпизоды совместной жизни, разговоры.","Как ни старался Григорий, уехав в поле, забыть о своем горе, в мыслях он неизбежно возвращался к этому.","Стоило на минуту снять узду с услужливой памяти, и перед глазами его вставала живая, улыбающаяся Наталья.","Как ни старался Григорий, уехав в поле, забыть о своем горе, в мыслях он неизбежно возвращался к этому. Он изнурял себя работой, часами не слезая с лобогрейки, и все же вспоминал Наталью; память настойчиво воскрешала давно минувшее, различные, зачастую незначительные эпизоды совместной жизни, разговоры. Стоило на минуту снять узду с услужливой памяти, и перед глазами его вставала живая, улыбающаяся Наталья.",False,,False,,True,1269
WORD,ALEX_008,34930,1,1,вспоминать,вспоминал,"Он вспоминал ее фигуру, походку, манеру поправлять волосы, ее улыбку, интонации голоса…","Стоило на минуту снять узду с услужливой памяти, и перед глазами его вставала живая, улыбающаяся Наталья.",На третий день начали косить ячмень.,"Стоило на минуту снять узду с услужливой памяти, и перед глазами его вставала живая, улыбающаяся Наталья. Он вспоминал ее фигуру, походку, манеру поправлять волосы, ее улыбку, интонации голоса… На третий день начали косить ячмень.",False,,False,,True,1270
WORD,ALEX_012,34966,4,4,догадаться,догадавшись,"Христоня проявил некоторую сообразительность, догадавшись, что в его сочувствии Григорий не нуждается, и стал охотно, но медлительно рассказывать о взятии Балашова, о своем ранении.","Григорий обрадовался новому человеку, возможности поговорить о чем-то постороннем, что не касалось его переживаний.","Дымя огромной цигаркой, он густо басил:
— Шли в пешем строго по подсолнухам.","Григорий обрадовался новому человеку, возможности поговорить о чем-то постороннем, что не касалось его переживаний. Христоня проявил некоторую сообразительность, догадавшись, что в его сочувствии Григорий не нуждается, и стал охотно, но медлительно рассказывать о взятии Балашова, о своем ранении. Дымя огромной цигаркой, он густо басил:
— Шли в пешем строго по подсолнухам.",False,,False,,True,1271
WORD,S1_001,34974,0,0,думать,Думаю,"Думаю: шутки дурные, к едреной матери с такими шутками!","Ну, я их помял пальцами и упал, стал быть.","Лучше уж лежать, а то другая прилетит, какая порезвей, и наскрозь пронижет.","Ну, я их помял пальцами и упал, стал быть. Думаю: шутки дурные, к едреной матери с такими шутками! Лучше уж лежать, а то другая прилетит, какая порезвей, и наскрозь пронижет.",False,,False,,True,1272
WORD,S1_001,34979,4,4,думать,думаю,"Ну, я и испужался, думаю: что — как они, подлюки, в живот провалются, тогда что?","Они всё там, одна вблизи другой.","Будут там промеж кишков кататься, как их доктора разыщут?","Они всё там, одна вблизи другой. Ну, я и испужался, думаю: что — как они, подлюки, в живот провалются, тогда что? Будут там промеж кишков кататься, как их доктора разыщут?",False,,False,,True,1273
WORD,S1_001,34993,2,2,думать,думаю,"Ну, тогда, думаю, не дамся их вырезать!","— «Нет, говорит, не могут».",Знаю я эти шутки!,"— «Нет, говорит, не могут». Ну, тогда, думаю, не дамся их вырезать! Знаю я эти шутки!",False,,False,,True,1274
WORD,S1_004,35020,6,6,решить,решил,"Проводив Христоню, Григорий после короткого размышления решил: «Поживу с неделю и уеду на фронт.","Гутарили так, что дальше Хоперского округа не пойдут…",Тут с тоски пропадешь».,"Гутарили так, что дальше Хоперского округа не пойдут… Проводив Христоню, Григорий после короткого размышления решил: «Поживу с неделю и уеду на фронт. Тут с тоски пропадешь».",False,,False,,True,1275
WORD,S1_014,35023,0,0,вспомнить,Вспомнил,"Вспомнил детство и смастерил Мишатке ветряную мельницу из камышинок, ссучил из конского волоса силки для ловли воробьев, дочери искусно сделал крохотную коляску с вращающимися колесами и причудливо изукрашенным дышлом, пробовал даже свернуть из лоскутков куклу, но тут у него ничего не вышло; кукла была сделана при помощи Дуняшки.",До вечера он был дома.,"Дети, к которым Григорий никогда прежде не проявлял такого внимания, вначале отнеслись к его затеям с недоверием, но потом уже ни на минуту не отходили от него, и под вечер, когда Григорий собрался ехать в поле, Мишатка, сдерживая слезы, заявил:
— Ты сроду такой!","До вечера он был дома. Вспомнил детство и смастерил Мишатке ветряную мельницу из камышинок, ссучил из конского волоса силки для ловли воробьев, дочери искусно сделал крохотную коляску с вращающимися колесами и причудливо изукрашенным дышлом, пробовал даже свернуть из лоскутков куклу, но тут у него ничего не вышло; кукла была сделана при помощи Дуняшки. Дети, к которым Григорий никогда прежде не проявлял такого внимания, вначале отнеслись к его затеям с недоверием, но потом уже ни на минуту не отходили от него, и под вечер, когда Григорий собрался ехать в поле, Мишатка, сдерживая слезы, заявил:
— Ты сроду такой!",False,,False,,True,1276
WORD,S1_004,35028,13,13,решить,решим,"Григорий взял в свои большие руки маленькие ручонки сына, сказал:
— Ежели так — давай решим: ты — казак, вот и поедем со мной нá поля, будем ячмень косить, копнить, на косилке будешь с дедом сидеть, коней будешь погонять.",Мне не нужно!,Сколько там кузнецов в траве!,"Мне не нужно! Григорий взял в свои большие руки маленькие ручонки сына, сказал:
— Ежели так — давай решим: ты — казак, вот и поедем со мной нá поля, будем ячмень косить, копнить, на косилке будешь с дедом сидеть, коней будешь погонять. Сколько там кузнецов в траве!",False,,False,,True,1277
PHRASE,PHR_099,35052,6,7,сообразить что,сообразила что,"Женским чутьем она распознала его настроение, сообразила, что всякое неосторожное и несвоевременное проявление ее чувств к нему может вооружить его против нее, кинуть какое-то пятно на их взаимоотношения.","Она, с присущим ей умом и тактом, избегала встреч, понимая, что лучше ей не попадаться Григорию на глаза.","Она ждала, когда Григорий сам заговорит с ней.","Она, с присущим ей умом и тактом, избегала встреч, понимая, что лучше ей не попадаться Григорию на глаза. Женским чутьем она распознала его настроение, сообразила, что всякое неосторожное и несвоевременное проявление ее чувств к нему может вооружить его против нее, кинуть какое-то пятно на их взаимоотношения. Она ждала, когда Григорий сам заговорит с ней.",False,,False,,True,1278
WORD,S1_022,35052,6,6,сообразить,сообразила,"Женским чутьем она распознала его настроение, сообразила, что всякое неосторожное и несвоевременное проявление ее чувств к нему может вооружить его против нее, кинуть какое-то пятно на их взаимоотношения.","Она, с присущим ей умом и тактом, избегала встреч, понимая, что лучше ей не попадаться Григорию на глаза.","Она ждала, когда Григорий сам заговорит с ней.","Она, с присущим ей умом и тактом, избегала встреч, понимая, что лучше ей не попадаться Григорию на глаза. Женским чутьем она распознала его настроение, сообразила, что всякое неосторожное и несвоевременное проявление ее чувств к нему может вооружить его против нее, кинуть какое-то пятно на их взаимоотношения. Она ждала, когда Григорий сам заговорит с ней.",True,PHR_099,False,,False,1279
WORD,S1_014,35080,5,5,вспомнить,вспомнить,"— Здравствуй! — ответил Григорий, тщетно пытаясь вспомнить, где он встречался с этим рыжебородым, мрачным на вид казаком.","— Здорово живешь, Григорий Пантелевич! — приветствовал он Григория.","Его, как видно, недавно произвели в подхорунжии, и он, чтобы не сойти за простого казака, нашил новенькие погоны прямо на зипун.","— Здорово живешь, Григорий Пантелевич! — приветствовал он Григория. — Здравствуй! — ответил Григорий, тщетно пытаясь вспомнить, где он встречался с этим рыжебородым, мрачным на вид казаком. Его, как видно, недавно произвели в подхорунжии, и он, чтобы не сойти за простого казака, нашил новенькие погоны прямо на зипун.",False,,False,,True,1280
WORD,S1_015,35094,3,3,припомнить,припомнил,"Григорий с трудом припомнил, при каких обстоятельствах виделся с рыжим подхорунжим, вспомнил и кличку его: Семак, и отзыв о нем Кудинова: «Стреляет, проклятый, без промаху!","Езжайте помаленьку, я догоню! — крикнул бородач приостановившимся неподалеку казакам.","Зайцев на бегу из винтовки бьет, и в бою лихой, и разведчик хороший, а умом — малое дите».","Езжайте помаленьку, я догоню! — крикнул бородач приостановившимся неподалеку казакам. Григорий с трудом припомнил, при каких обстоятельствах виделся с рыжим подхорунжим, вспомнил и кличку его: Семак, и отзыв о нем Кудинова: «Стреляет, проклятый, без промаху! Зайцев на бегу из винтовки бьет, и в бою лихой, и разведчик хороший, а умом — малое дите».",False,,False,,True,1281
WORD,S1_014,35094,11,11,вспомнить,вспомнил,"Григорий с трудом припомнил, при каких обстоятельствах виделся с рыжим подхорунжим, вспомнил и кличку его: Семак, и отзыв о нем Кудинова: «Стреляет, проклятый, без промаху!","Езжайте помаленьку, я догоню! — крикнул бородач приостановившимся неподалеку казакам.","Зайцев на бегу из винтовки бьет, и в бою лихой, и разведчик хороший, а умом — малое дите».","Езжайте помаленьку, я догоню! — крикнул бородач приостановившимся неподалеку казакам. Григорий с трудом припомнил, при каких обстоятельствах виделся с рыжим подхорунжим, вспомнил и кличку его: Семак, и отзыв о нем Кудинова: «Стреляет, проклятый, без промаху! Зайцев на бегу из винтовки бьет, и в бою лихой, и разведчик хороший, а умом — малое дите».",False,,False,,True,1282
WORD,S1_016,35100,2,2,помнить,помню,"Я добро помню, Григорий Пантелевич!","Чудок, верст полтораста, кругу дал, заезжал в Слащевскую, там у меня — сродствие.","Не откажи в милости, хочу угостить тебя, а?","Чудок, верст полтораста, кругу дал, заезжал в Слащевскую, там у меня — сродствие. Я добро помню, Григорий Пантелевич! Не откажи в милости, хочу угостить тебя, а?",False,,False,,True,1283
WORD,S1_001,35129,2,2,думать,думаешь,"А ты думаешь, за это когда-нибудь не спустят шкуры и с вас, и с вашего полковника?",Новое рукомесло приобрели!,— За что же это?,"Новое рукомесло приобрели! А ты думаешь, за это когда-нибудь не спустят шкуры и с вас, и с вашего полковника? — За что же это?",False,,False,,True,1284
WORD,S1_014,35146,3,3,вспомнить,вспомню,"Нет, замстило, не вспомню!","Чей же он, дай бог памяти?","Да ты зря ругаешься, Григорий Пантелевич.","Чей же он, дай бог памяти? Нет, замстило, не вспомню! Да ты зря ругаешься, Григорий Пантелевич.",False,,False,,True,1285
WORD,S1_014,35195,11,11,вспомнить,вспомнит,"И небось у каждого из вас мать есть, и небось как вспомнит про сына, что он на войне гибнет, так слезьми и обольется…",До чего же вы хорошо да жалостно поете!,"— Блеснув на поздоровавшегося Григория желтыми белками, она вдруг злобно сказала: — И таких цветков ты, ваше благородие, на смерть водишь?","До чего же вы хорошо да жалостно поете! И небось у каждого из вас мать есть, и небось как вспомнит про сына, что он на войне гибнет, так слезьми и обольется… — Блеснув на поздоровавшегося Григория желтыми белками, она вдруг злобно сказала: — И таких цветков ты, ваше благородие, на смерть водишь?",False,,False,,True,1286
WORD,S1_017,35483,7,7,понять,понять,"Где-то далеко погромыхивало, и Григорий не мог понять — гром это или орудийный гул.",В ставни барабанил частый дождь.,"Кэмпбелл, окутанный синим облаком сигарного дыма, цедил коньяк.","В ставни барабанил частый дождь. Где-то далеко погромыхивало, и Григорий не мог понять — гром это или орудийный гул. Кэмпбелл, окутанный синим облаком сигарного дыма, цедил коньяк.",False,,False,,True,1287
