hit_type,marker_id,sent_id,token_idx,token_end_idx,target_lemma,target_surface,sent_text,prev_sent_text,next_sent_text,context_window,overlaps_phrase,phrase_overlap_ids,is_noise,noise_reason,count_in_main_stats,hit_id
WORD,S1_006,13519,16,16,размышлять,размышлял,"За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать.","Иван Алексеевич лежал рядом с Королевым, глядел в дверную щель на текучую звездную россыпь.","Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него.","Иван Алексеевич лежал рядом с Королевым, глядел в дверную щель на текучую звездную россыпь. За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать. Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него.",False,,False,,True,427
WORD,S1_020,13520,5,5,ясно,ясно,"Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него.","За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать.","Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен.","За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать. Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него. Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен.",False,,False,,True,428
WORD,S1_004,13520,26,26,решить,решил,"Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него.","За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать.","Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен.","За минувший день, обдумав все, твердо решил он всячески противодействовать дальнейшему продвижению сотни на Петроград; лежа, размышлял, каким образом склонить казаков к своему решению, как на них подействовать. Еще до воззвания Корнилова он ясно сознавал, что казакам с Корниловым не одну стежку топтать, чутье подсказывало, что и Керенского защищать не с руки; поворочал мозгами, решил: не допустить сотню до Петрограда, а если и придется с кем цокнуться, так с Корниловым, но не за Керенского, не за его власть, а за ту, которая станет после него. Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен.",False,,False,,True,429
WORD,S1_002,13522,31,31,подумать,подумал,"Еще летом пришлось ему побывать в Петрограде, в военной секции исполкома, куда посылала его сотня за советом по поводу возникшего с командиром сотни конфликта; поглядев работу исполкома, переговорив с несколькими товарищами-большевиками, подумал: «Обрастет этот костяк нашим рабочим мясом, — вот это будет власть!","Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен.","Умри, Иван, а держись за нее, держись, как дите за материну сиську!»","Что после Керенского будет желанная, подлинно своя власть, — в этом он был больше чем уверен. Еще летом пришлось ему побывать в Петрограде, в военной секции исполкома, куда посылала его сотня за советом по поводу возникшего с командиром сотни конфликта; поглядев работу исполкома, переговорив с несколькими товарищами-большевиками, подумал: «Обрастет этот костяк нашим рабочим мясом, — вот это будет власть! Умри, Иван, а держись за нее, держись, как дите за материну сиську!»",False,,False,,True,430
WORD,ALEX_008,13524,9,9,вспоминать,вспоминал,"В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу.","Умри, Иван, а держись за нее, держись, как дите за материну сиську!»","Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу.","Умри, Иван, а держись за нее, держись, как дите за материну сиську!» В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу. Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу.",False,,False,,True,431
WORD,S1_001,13525,0,0,думать,Думая,"Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу.","В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу.","Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке.","В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу. Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу. Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке.",False,,False,,True,432
WORD,S1_014,13525,9,9,вспомнить,вспомнил,"Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу.","В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу.","Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке.","В эту ночь, лежа на попоне, чаще, чем обычно, вспоминал с большой, неизведанной доселе горячей любовью человека, под руководством которого прощупал жесткую свою дорогу. Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу. Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке.",False,,False,,True,433
PHRASE,PHR_060,13526,9,10,не забывать,не забывай,"Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке.","Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу.","Вначале к тебе будут относиться с таким же предубеждением, с каким и ты, и Мишка Кошевой относились вначале ко мне, но пусть это тебя не смущает.","Думая о том, что должен был назавтра говорить казакам, вспомнил и слова Штокмана о казаках, их он повторял часто, будто гвоздь по самую шляпку вбивал: «Казачество консервативно по своему существу. Когда ты будешь убеждать казака в правоте большевистских идей, — не забывай этого обстоятельства, действуй осторожно, вдумчиво, умей приспособляться к обстановке. Вначале к тебе будут относиться с таким же предубеждением, с каким и ты, и Мишка Кошевой относились вначале ко мне, но пусть это тебя не смущает.",False,,False,,True,434
WORD,S1_004,13529,48,48,решить,решили,"Иван Алексеевич рассчитывал, что, убеждая казаков не идти с Корниловым, он встретит со стороны некоторых возражения, но утром, когда в своем вагоне осторожно заговорил о том, что надо потребовать возвращения на фронт, а не идти на Петроград драться со своими же, казаки охотно согласились и с большой готовностью решили отказаться от дальнейшего следования на Петроград.","Долби упорно, — конечный успех за нами».",Захар Королев и казак Чернышевской станицы Турилин были ближайшими сообщниками Ивана Алексеевича.,"Долби упорно, — конечный успех за нами». Иван Алексеевич рассчитывал, что, убеждая казаков не идти с Корниловым, он встретит со стороны некоторых возражения, но утром, когда в своем вагоне осторожно заговорил о том, что надо потребовать возвращения на фронт, а не идти на Петроград драться со своими же, казаки охотно согласились и с большой готовностью решили отказаться от дальнейшего следования на Петроград. Захар Королев и казак Чернышевской станицы Турилин были ближайшими сообщниками Ивана Алексеевича.",False,,False,,True,435
PHRASE,PHR_080,13563,3,4,решить идти,решено идти,"Общим советом было решено идти на фронт, в случае попыток задержания — сражаться.","С трудом ориентируясь по отобранной у бывшего командира карте, сотня дошла до деревни Горелое, стала на ночевку.","Стреножив лошадей и выставив сторожевое охранение, казаки улеглись позоревать.","С трудом ориентируясь по отобранной у бывшего командира карте, сотня дошла до деревни Горелое, стала на ночевку. Общим советом было решено идти на фронт, в случае попыток задержания — сражаться. Стреножив лошадей и выставив сторожевое охранение, казаки улеглись позоревать.",False,,False,,True,436
WORD,S1_004,13563,3,3,решить,решено,"Общим советом было решено идти на фронт, в случае попыток задержания — сражаться.","С трудом ориентируясь по отобранной у бывшего командира карте, сотня дошла до деревни Горелое, стала на ночевку.","Стреножив лошадей и выставив сторожевое охранение, казаки улеглись позоревать.","С трудом ориентируясь по отобранной у бывшего командира карте, сотня дошла до деревни Горелое, стала на ночевку. Общим советом было решено идти на фронт, в случае попыток задержания — сражаться. Стреножив лошадей и выставив сторожевое охранение, казаки улеглись позоревать.",True,PHR_080,False,,False,437
WORD,S1_011,13566,17,17,мысль,мысли,"Чувствовалось, что у большинства настроение подавленное, улеглись без обычных разговоров и шуток, скрытно тая друг от друга мысли.",Огней не разводили.,"«Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью.","Огней не разводили. Чувствовалось, что у большинства настроение подавленное, улеглись без обычных разговоров и шуток, скрытно тая друг от друга мысли. «Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью.",False,,False,,True,438
WORD,S1_002,13567,10,10,подумать,подумал,"«Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью.","Чувствовалось, что у большинства настроение подавленное, улеглись без обычных разговоров и шуток, скрытно тая друг от друга мысли.","Словно подслушав его мысль, подошел Турилин.","Чувствовалось, что у большинства настроение подавленное, улеглись без обычных разговоров и шуток, скрытно тая друг от друга мысли. «Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью. Словно подслушав его мысль, подошел Турилин.",False,,False,,True,439
WORD,S1_011,13568,3,3,мысль,мысль,"Словно подслушав его мысль, подошел Турилин.","«Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью.","— Спишь, Иван?","«Что, ежели одумаются и пойдут с повинной?» — не без тревоги подумал Иван Алексеевич, умащиваясь под шинелью. Словно подслушав его мысль, подошел Турилин. — Спишь, Иван?",False,,False,,True,440
WORD,S1_001,13573,7,7,думать,думаешь,"Заварили мы кашку… не густо, ты как думаешь?","Нашкодили, а зараз побаиваются.","— Там видно будет, — спокойно ответил Иван Алексеевич.","Нашкодили, а зараз побаиваются. Заварили мы кашку… не густо, ты как думаешь? — Там видно будет, — спокойно ответил Иван Алексеевич.",False,,False,,True,441
WORD,S1_017,13629,8,8,понять,понял,"Когда подъехали представители, Иван Алексеевич, учитывая настроение казаков, понял, что избежать переговоров нельзя, так как отказ от переговоров неминуемо должен был вызвать обратные результаты.",Вы можете только беспрекословным подчинением предотвратить пролитие братской крови.,"Подумав, он отдал распоряжение сотне спешиться, сам, неприметно мигнув Турилину, протиснулся поближе к представителям.","Вы можете только беспрекословным подчинением предотвратить пролитие братской крови. Когда подъехали представители, Иван Алексеевич, учитывая настроение казаков, понял, что избежать переговоров нельзя, так как отказ от переговоров неминуемо должен был вызвать обратные результаты. Подумав, он отдал распоряжение сотне спешиться, сам, неприметно мигнув Турилину, протиснулся поближе к представителям.",False,,False,,True,442
WORD,S1_002,13630,0,0,подумать,Подумав,"Подумав, он отдал распоряжение сотне спешиться, сам, неприметно мигнув Турилину, протиснулся поближе к представителям.","Когда подъехали представители, Иван Алексеевич, учитывая настроение казаков, понял, что избежать переговоров нельзя, так как отказ от переговоров неминуемо должен был вызвать обратные результаты.","Во время речи офицера видел, как, потупив головы, нахмурясь, слушают казаки; некоторые перешептывались.","Когда подъехали представители, Иван Алексеевич, учитывая настроение казаков, понял, что избежать переговоров нельзя, так как отказ от переговоров неминуемо должен был вызвать обратные результаты. Подумав, он отдал распоряжение сотне спешиться, сам, неприметно мигнув Турилину, протиснулся поближе к представителям. Во время речи офицера видел, как, потупив головы, нахмурясь, слушают казаки; некоторые перешептывались.",False,,False,,True,443
WORD,S1_017,13637,2,2,понять,понял,"Иван Алексеевич понял, что в настроении казаков назрел переломный момент: еще несколько минут — и краснобаю-офицеру удастся повернуть сотню на свой лад.","Турилин сапно дышал; веснушчатый Обнизов, сдвинув на затылок фуражку, мотал чубатой головой, словно бык, почуявший на шее ярмо; весь второй взвод стоял не поднимая голов, как на молитве; слитная толпа молчала, люди жарко и тяжко дышали, по лицам зыбью текла растерянность…","Во что бы то ни стало требовалось разрушить впечатление, произведенное словами офицера, поколебать невысказанное, но уже сложившееся в умах казаков решение.","Турилин сапно дышал; веснушчатый Обнизов, сдвинув на затылок фуражку, мотал чубатой головой, словно бык, почуявший на шее ярмо; весь второй взвод стоял не поднимая голов, как на молитве; слитная толпа молчала, люди жарко и тяжко дышали, по лицам зыбью текла растерянность… Иван Алексеевич понял, что в настроении казаков назрел переломный момент: еще несколько минут — и краснобаю-офицеру удастся повернуть сотню на свой лад. Во что бы то ни стало требовалось разрушить впечатление, произведенное словами офицера, поколебать невысказанное, но уже сложившееся в умах казаков решение.",False,,False,,True,444
WORD,S1_001,13703,21,21,думать,думал,"Иван Алексеевич глядел неотрывно на ингуша-офицера, на зверино-белый оскал его зубов, на косую серую полоску пота, перерезавшую левый висок, с тоскою думал, что напрасно упустил момент, когда можно было словом одним кончить переговоры и увести казаков.","Казаки вновь приумолкли, вновь замешательство взволновало их ряды.",Положение выручил Турилин.,"Казаки вновь приумолкли, вновь замешательство взволновало их ряды. Иван Алексеевич глядел неотрывно на ингуша-офицера, на зверино-белый оскал его зубов, на косую серую полоску пота, перерезавшую левый висок, с тоскою думал, что напрасно упустил момент, когда можно было словом одним кончить переговоры и увести казаков. Положение выручил Турилин.",False,,False,,True,445
PHRASE,PHR_061,13733,10,11,стать ясно,стало ясно,"XVI
Уже 29 августа из телеграмм, получаемых от Крымова, Корнилову стало ясно, что дело вооруженного переворота погибло.","Иван Алексеевич, глянув в последний раз, увидел эту ослепительно сверкающую полоску шелка, и перед глазами его почему-то встала взлохмаченная ветром-суховеем грудь Дона, зеленые гривастые волны и косо накренившееся, чертящее концом верхушку волны белое крыло чайки-рыболова.",В два пополудни в Ставку прибыл от Крымова офицер-ординарец.,"Иван Алексеевич, глянув в последний раз, увидел эту ослепительно сверкающую полоску шелка, и перед глазами его почему-то встала взлохмаченная ветром-суховеем грудь Дона, зеленые гривастые волны и косо накренившееся, чертящее концом верхушку волны белое крыло чайки-рыболова. XVI
Уже 29 августа из телеграмм, получаемых от Крымова, Корнилову стало ясно, что дело вооруженного переворота погибло. В два пополудни в Ставку прибыл от Крымова офицер-ординарец.",False,,False,,True,446
WORD,S1_020,13733,11,11,ясно,ясно,"XVI
Уже 29 августа из телеграмм, получаемых от Крымова, Корнилову стало ясно, что дело вооруженного переворота погибло.","Иван Алексеевич, глянув в последний раз, увидел эту ослепительно сверкающую полоску шелка, и перед глазами его почему-то встала взлохмаченная ветром-суховеем грудь Дона, зеленые гривастые волны и косо накренившееся, чертящее концом верхушку волны белое крыло чайки-рыболова.",В два пополудни в Ставку прибыл от Крымова офицер-ординарец.,"Иван Алексеевич, глянув в последний раз, увидел эту ослепительно сверкающую полоску шелка, и перед глазами его почему-то встала взлохмаченная ветром-суховеем грудь Дона, зеленые гривастые волны и косо накренившееся, чертящее концом верхушку волны белое крыло чайки-рыболова. XVI
Уже 29 августа из телеграмм, получаемых от Крымова, Корнилову стало ясно, что дело вооруженного переворота погибло. В два пополудни в Ставку прибыл от Крымова офицер-ординарец.",True,PHR_061,False,,False,447
WORD,S1_001,13743,2,2,думать,думают,"Они не думают о том, что в случае удачи я прикажу вешать десятого из них.",— Вся эта железнодорожная сволочь вставляет нам палки в колеса.,Ознакомьтесь с донесением Крымова.,"— Вся эта железнодорожная сволочь вставляет нам палки в колеса. Они не думают о том, что в случае удачи я прикажу вешать десятого из них. Ознакомьтесь с донесением Крымова.",False,,False,,True,448
WORD,S1_001,13879,3,3,думать,думаешь,"— Ты — неграмотный, так думаешь — и всем темно, как тебе?","— Чего мелешь, чего брешешь, дурья голова? — возмущенно перебил один.",Как будто мы на курево газеты потребляли!,"— Чего мелешь, чего брешешь, дурья голова? — возмущенно перебил один. — Ты — неграмотный, так думаешь — и всем темно, как тебе? Как будто мы на курево газеты потребляли!",False,,False,,True,449
WORD,S1_017,13918,0,0,понять,Понял,Понял?,"Выборная власть, Совет.",— А сверху кто?,"Выборная власть, Совет. Понял? — А сверху кто?",False,,False,,True,450
WORD,S1_011,13942,22,22,мысль,мысли,"И вместо этого с неизъяснимой горечью ощущал, как мыльными пузырями срываются с его губ легковесные фразы, а в голове путаются выхолощенные, скользкие мысли.","Вначале, когда заговорил, собственным слухом ловил в голосе своем спотыкающуюся неуверенность, наигранность, будто со стороны вслушивался в свои бессочные слова, — ужасался неубедительности приводимых доводов, мучительно шарил в голове, разыскивал какие-то большие, тяжелые глыбы слов, чтобы ломать ими, крушить…","Он стоял, обжигаясь по́том, тяжко дыша.","Вначале, когда заговорил, собственным слухом ловил в голосе своем спотыкающуюся неуверенность, наигранность, будто со стороны вслушивался в свои бессочные слова, — ужасался неубедительности приводимых доводов, мучительно шарил в голове, разыскивал какие-то большие, тяжелые глыбы слов, чтобы ломать ими, крушить… И вместо этого с неизъяснимой горечью ощущал, как мыльными пузырями срываются с его губ легковесные фразы, а в голове путаются выхолощенные, скользкие мысли. Он стоял, обжигаясь по́том, тяжко дыша.",False,,False,,True,451
PHRASE,PHR_015,13944,3,4,один мысль,одной мыслью,"Говорил, просверливаемый навылет одной мыслью: «Мне доверили такое большое дело — и вот я его поганю собственными руками…","Он стоял, обжигаясь по́том, тяжко дыша.",Слова не свяжу…,"Он стоял, обжигаясь по́том, тяжко дыша. Говорил, просверливаемый навылет одной мыслью: «Мне доверили такое большое дело — и вот я его поганю собственными руками… Слова не свяжу…",False,,False,,True,452
WORD,S1_011,13944,4,4,мысль,мыслью,"Говорил, просверливаемый навылет одной мыслью: «Мне доверили такое большое дело — и вот я его поганю собственными руками…","Он стоял, обжигаясь по́том, тяжко дыша.",Слова не свяжу…,"Он стоял, обжигаясь по́том, тяжко дыша. Говорил, просверливаемый навылет одной мыслью: «Мне доверили такое большое дело — и вот я его поганю собственными руками… Слова не свяжу…",True,PHR_015,False,,False,453
WORD,S1_017,13977,11,11,понять,понял,"Сам он из донских казаков, родом из Сальского округа, станицы Великокняжеской, — понял?",Наших.,"Служил батарейцем, гутарют.","Наших. Сам он из донских казаков, родом из Сальского округа, станицы Великокняжеской, — понял? Служил батарейцем, гутарют.",False,,False,,True,454
PHRASE,PHR_125,14018,16,17,стать думать,стал думать,"Бунчук, одолеваемый вшами, поворочался, перевернулся на другой бок и, с досадой сознавая, что сон ушел надолго, стал думать о завтрашнем митинге.","Тр-р-р, проклятый!.. — заспанным тенорком вскричал вскочивший Дугин и чем-то тяжелым ударил ближнюю лошадь.","Пытался представить себе — во что выльется противодействие офицеров, усмехнулся: «Сбегут, наверное, если казаки дружно запротестуют, а впрочем, черт их знает!","Тр-р-р, проклятый!.. — заспанным тенорком вскричал вскочивший Дугин и чем-то тяжелым ударил ближнюю лошадь. Бунчук, одолеваемый вшами, поворочался, перевернулся на другой бок и, с досадой сознавая, что сон ушел надолго, стал думать о завтрашнем митинге. Пытался представить себе — во что выльется противодействие офицеров, усмехнулся: «Сбегут, наверное, если казаки дружно запротестуют, а впрочем, черт их знает!",False,,False,,True,455
WORD,S1_001,14018,17,17,думать,думать,"Бунчук, одолеваемый вшами, поворочался, перевернулся на другой бок и, с досадой сознавая, что сон ушел надолго, стал думать о завтрашнем митинге.","Тр-р-р, проклятый!.. — заспанным тенорком вскричал вскочивший Дугин и чем-то тяжелым ударил ближнюю лошадь.","Пытался представить себе — во что выльется противодействие офицеров, усмехнулся: «Сбегут, наверное, если казаки дружно запротестуют, а впрочем, черт их знает!","Тр-р-р, проклятый!.. — заспанным тенорком вскричал вскочивший Дугин и чем-то тяжелым ударил ближнюю лошадь. Бунчук, одолеваемый вшами, поворочался, перевернулся на другой бок и, с досадой сознавая, что сон ушел надолго, стал думать о завтрашнем митинге. Пытался представить себе — во что выльется противодействие офицеров, усмехнулся: «Сбегут, наверное, если казаки дружно запротестуют, а впрочем, черт их знает!",True,PHR_125,False,,False,456
WORD,S1_014,14021,2,2,вспомнить,вспомнил,"Как-то непроизвольно вспомнил эпизод из войны, атаку в октябре 1915 года, а затем память, словно обрадовавшись, что направили ее на знакомую, утоптанную тропу, настойчиво и злорадно стала подсовывать обрезки воспоминаний: лица, безобразные позы убитых русских и немецких солдат, разноголосую речь, бескрасочные, стертые временем куски виденных когда-то пейзажей, невысказанные, почему-то сохранившиеся мысли, внутренне еле ощутимые отзвуки канонады, знакомый стук пулемета и шорох ленты, бравурную мелодию, красивый до боли, чуть блеклый рисунок рта любимой когда-то женщины и опять — клочки войны: убитые, осевшие холмики братских могил…",На всякий случай договорюсь с гарнизонным комитетом».,"Бунчук засуетился; приподнявшись, сел, вслух сказал или только подумал: «До смерти буду носить вот эти воспоминания, и не я один, а все, кто уцелеет.","На всякий случай договорюсь с гарнизонным комитетом». Как-то непроизвольно вспомнил эпизод из войны, атаку в октябре 1915 года, а затем память, словно обрадовавшись, что направили ее на знакомую, утоптанную тропу, настойчиво и злорадно стала подсовывать обрезки воспоминаний: лица, безобразные позы убитых русских и немецких солдат, разноголосую речь, бескрасочные, стертые временем куски виденных когда-то пейзажей, невысказанные, почему-то сохранившиеся мысли, внутренне еле ощутимые отзвуки канонады, знакомый стук пулемета и шорох ленты, бравурную мелодию, красивый до боли, чуть блеклый рисунок рта любимой когда-то женщины и опять — клочки войны: убитые, осевшие холмики братских могил… Бунчук засуетился; приподнявшись, сел, вслух сказал или только подумал: «До смерти буду носить вот эти воспоминания, и не я один, а все, кто уцелеет.",False,,False,,True,457
